step,energy,activation_count,temperature
0,-2422.8421527201463,419,3.0
1,-2399.4160702021013,391,2.955
2,-2384.0361831636196,382,2.910675
3,-2731.8473964687482,397,2.8670148749999997
4,-2554.62887589055,386,2.8240096518749995
5,-2365.2597732606023,377,2.7816495070968745
6,-2598.9931348535233,385,2.7399247644904214
7,-2773.7240109159698,390,2.698825893023065
8,-2886.6215739359227,398,2.658343504627719
9,-2630.1346613316473,383,2.6184683520583034
10,-2554.912298179165,378,2.579191326777429
11,-2887.258765083846,393,2.5405034568757676
12,-2742.264449479305,382,2.502395905022631
13,-2837.2819922905655,383,2.4648599664472917
14,-2917.5299660459523,388,2.427887066950582
15,-2825.380677095126,387,2.3914687609463234
16,-2854.1626712968377,385,2.3555967295321287
17,-2875.684192659437,382,2.320262778589147
18,-2730.7413163391125,377,2.2854588369103097
19,-2642.8856619388607,374,2.251176954356655
20,-2966.4198900137767,390,2.217409300041305
21,-2746.6335261469853,375,2.1841481605406856
22,-3024.3723505747544,384,2.1513859381325755
23,-2910.2325063203325,378,2.119115149060587
24,-2901.601266491658,377,2.087328421824678
25,-2760.5065872439013,366,2.056018495497308
26,-3166.991006203859,391,2.0251782180648483
27,-2968.174071519473,372,1.9948005447938755
28,-3306.1647967243075,387,1.9648785366219672
29,-3480.0013845793405,389,1.9354053585726376
30,-3263.2725664318314,381,1.906374278194048
31,-3432.979448520911,387,1.8777786640211374
32,-3395.1511798755473,383,1.8496119840608203
33,-3304.2579635494712,377,1.821867804299908
34,-3222.934388741632,376,1.7945397872354092
35,-3313.66811887305,379,1.767621690426878
36,-3278.0119284239736,375,1.7411073650704747
37,-3325.9126472073954,373,1.7149907545944176
38,-3455.8042214721036,382,1.6892658932755014
39,-3388.2884084188236,378,1.6639269048763687
40,-3282.1340782796788,373,1.6389680013032233
41,-3500.517796793406,383,1.6143834812836748
42,-3305.165582926278,366,1.5901677290644196
43,-3489.363042935898,375,1.5663152131284532
44,-3505.665011471167,377,1.5428204849315263
45,-3434.337688391552,374,1.5196781776575534
46,-3455.2521042767057,376,1.49688300499269
47,-3465.4890893461343,376,1.4744297599177996
48,-3450.5913493886496,374,1.4523133135190325
49,-3520.366478366366,375,1.430528613816247
50,-3654.5884183277385,380,1.4090706846090033
51,-3616.9863350293335,378,1.3879346243398683
52,-3641.5099445735896,378,1.3671156049747701
53,-3666.756984324823,378,1.3466088709001485
54,-3639.3490773818385,376,1.3264097378366462
55,-3893.7674634485534,390,1.3065135917690964
56,-3840.0086600823147,387,1.28691588789256
57,-3687.3664838978284,379,1.2676121495741715
58,-3555.9992493492746,368,1.248597967330559
59,-3742.6330072122846,381,1.2298689978206006
60,-3762.4129146742534,383,1.2114209628532915
61,-3854.2547361525562,388,1.1932496484104922
62,-3685.702414118309,375,1.1753509036843348
63,-3787.65690651819,380,1.1577206401290698
64,-3813.8788430633526,382,1.1403548305271338
65,-3879.6942634056218,385,1.1232495080692269
66,-3854.9022648505174,384,1.1064007654481884
67,-3826.3081090881806,381,1.0898047539664657
68,-3790.0351985775824,379,1.0734576826569686
69,-3847.3163413860148,382,1.057355817417114
70,-3839.282874458944,381,1.0414954801558574
71,-3806.4213492094905,378,1.0258730479535194
72,-3934.1981240712407,385,1.0104849522342165
73,-3997.91194444336,388,0.9953276779507033
74,-3780.951022737784,376,0.9803977627814427
75,-3817.874343329774,378,0.9656917963397211
76,-3838.8778373762966,380,0.9512064193946252
77,-3651.7036548730744,367,0.9369383231037058
78,-3808.6316708080594,377,0.9228842482571502
79,-3774.9237149070286,375,0.909040984533293
80,-3761.3112519961996,375,0.8954053697652935
81,-3738.705696720545,374,0.881974289218814
82,-3809.4049650390552,378,0.8687446748805319
83,-3844.348798431738,380,0.8557135047573239
84,-3828.5980925064932,379,0.842877802185964
85,-3822.8622541336,379,0.8302346351531745
86,-3951.2742587634257,386,0.8177811156258769
87,-3894.7000846012734,383,0.8055143988914887
88,-3809.3439392704176,378,0.7934316829081164
89,-3787.6428857340948,377,0.7815302076644947
90,-3740.2507917428798,374,0.7698072545495273
91,-3807.6616708012407,378,0.7582601457312843
92,-3851.998730150783,380,0.7468862435453151
93,-3866.5355625208954,381,0.7356829498921353
94,-3777.305706307431,375,0.7246477056437532
95,-3779.2725568652004,375,0.7137779900590969
96,-3752.1767407864972,373,0.7030713202082105
97,-3806.0761477947713,376,0.6925252504050874
98,-3862.327377322132,380,0.6821373716490111
99,-3984.9098435142705,386,0.671905311074276
100,-3820.3154578094677,377,0.6618267314081618
101,-3873.2468205452406,380,0.6518993304370394
102,-3857.466488744096,379,0.6421208404804838
103,-3709.898357485901,370,0.6324890278732765
104,-3834.2346950980927,378,0.6230016924551773
105,-3818.646356102068,377,0.6136566670683496
106,-3836.6739371508584,378,0.6044518170623244
107,-3858.5668369174937,379,0.5953850398063896
108,-3821.131398476483,377,0.5864542642092937
109,-3810.849738999222,376,0.5776574502461543
110,-3763.269524802996,373,0.568992588492462
111,-3808.549923797003,376,0.5604576996650751
112,-3857.70888052952,379,0.5520508341700989
113,-3853.13871561612,379,0.5437700716575474
114,-3855.742473974862,379,0.5356135205826842
115,-3800.403348012959,376,0.527579317773944
116,-3854.4164549755715,379,0.5196656280073348
117,-3841.223229169289,378,0.5118706435872248
118,-3893.1863673310463,381,0.5041925839334164
119,-3875.1064058456923,380,0.49662969517441513
120,-3842.336291512366,378,0.4891802497467989
121,-3914.452998209042,382,0.4818425460005969
122,-3895.705835112425,381,0.47461490781058796
123,-3915.8886389805652,382,0.46749568419342913
124,-3899.48340234584,381,0.46048324893052767
125,-3827.665464645174,377,0.45357600019656974
126,-3829.1378612677404,377,0.4467723601936212
