step,energy,activation_count,temperature
0,-2402.64656117909,419,3.0
1,-2495.8661968018373,397,2.955
2,-2700.2008715663383,401,2.910675
3,-2585.9423731674033,390,2.8670148749999997
4,-2572.6614709479763,388,2.8240096518749995
5,-2701.5842436912367,393,2.7816495070968745
6,-2618.711911146897,386,2.7399247644904214
7,-2800.738294675923,389,2.698825893023065
8,-2775.533439267999,386,2.658343504627719
9,-2883.715316815031,391,2.6184683520583034
10,-3140.397266224266,403,2.579191326777429
11,-2941.2990774016107,392,2.5405034568757676
12,-2934.150777228386,389,2.502395905022631
13,-2741.0083387143577,375,2.4648599664472917
14,-2908.7247938683017,391,2.427887066950582
15,-2791.6479308785306,381,2.3914687609463234
16,-3062.008103226227,391,2.3555967295321287
17,-2787.2269456859035,379,2.320262778589147
18,-3010.3327400882586,390,2.2854588369103097
19,-2830.1391341548992,380,2.251176954356655
20,-2848.752260345442,375,2.217409300041305
21,-2882.1256708533742,375,2.1841481605406856
22,-3075.1627343005416,387,2.1513859381325755
23,-2928.4215984166663,376,2.119115149060587
24,-2999.448796435176,376,2.087328421824678
25,-3073.277062821665,379,2.056018495497308
26,-3016.56445839386,370,2.0251782180648483
27,-3190.0210286987103,379,1.9948005447938755
28,-3149.685958607545,375,1.9648785366219672
29,-3279.6900272155663,380,1.9354053585726376
30,-3181.1307215147244,375,1.906374278194048
31,-3362.305350044938,380,1.8777786640211374
32,-3132.1942829286163,364,1.8496119840608203
33,-3375.2208923644457,380,1.821867804299908
34,-3435.8932465284406,375,1.7945397872354092
35,-3615.3383249965987,388,1.767621690426878
36,-3610.2987379651645,388,1.7411073650704747
37,-3584.544782383994,381,1.7149907545944176
38,-3567.2874573972786,378,1.6892658932755014
39,-3557.65519402823,379,1.6639269048763687
40,-3394.8228734033214,369,1.6389680013032233
41,-3438.5535785004554,370,1.6143834812836748
42,-3587.1312584282236,379,1.5901677290644196
43,-3476.8132009551496,371,1.5663152131284532
44,-3508.91019534112,373,1.5428204849315263
45,-3477.9997345326883,370,1.5196781776575534
46,-3508.784849365032,368,1.49688300499269
47,-3539.6665876670772,376,1.4744297599177996
48,-3418.6453399110496,362,1.4523133135190325
49,-3609.451101421244,376,1.430528613816247
50,-3614.757791318339,376,1.4090706846090033
51,-3689.420050395977,380,1.3879346243398683
52,-3508.7139739521394,369,1.3671156049747701
53,-3597.0121755081777,375,1.3466088709001485
54,-3714.657560095132,379,1.3264097378366462
55,-3704.015719932798,376,1.3065135917690964
56,-3665.6366877868627,374,1.28691588789256
57,-3643.1976850688634,372,1.2676121495741715
58,-3780.3461677144055,378,1.248597967330559
59,-3878.1577442601347,385,1.2298689978206006
60,-3671.6729840912158,371,1.2114209628532915
61,-3735.669829488112,374,1.1932496484104922
62,-3790.20550662559,376,1.1753509036843348
63,-3753.1184852847914,374,1.1577206401290698
64,-3786.8926885646288,376,1.1403548305271338
65,-3667.9249610585034,371,1.1232495080692269
66,-3790.212887920475,376,1.1064007654481884
67,-4023.9775381289223,388,1.0898047539664657
68,-3767.175662767166,372,1.0734576826569686
69,-3851.0210851706224,378,1.057355817417114
70,-3899.3362509652216,381,1.0414954801558574
71,-3831.249851217266,378,1.0258730479535194
72,-3830.7208814714836,377,1.0104849522342165
73,-3856.3794759127136,378,0.9953276779507033
74,-3803.3630077867115,374,0.9803977627814427
75,-3924.608692896638,381,0.9656917963397211
76,-3913.4869325562913,380,0.9512064193946252
77,-3926.44085136508,380,0.9369383231037058
78,-3839.9689469056602,376,0.9228842482571502
79,-3882.758814583171,379,0.909040984533293
80,-3958.477678791416,382,0.8954053697652935
81,-4021.394718057036,385,0.881974289218814
82,-3814.830556371246,373,0.8687446748805319
83,-3941.7071435058438,380,0.8557135047573239
84,-4074.6422288140056,387,0.842877802185964
85,-3901.6368280890792,379,0.8302346351531745
86,-3845.3696537645,375,0.8177811156258769
87,-3936.7465675305425,380,0.8055143988914887
88,-3920.427352021288,379,0.7934316829081164
89,-3952.6619431769395,381,0.7815302076644947
90,-3891.1639906825217,377,0.7698072545495273
91,-4009.573969885023,383,0.7582601457312843
92,-3998.4603717440013,383,0.7468862435453151
93,-3849.3971257308353,374,0.7356829498921353
94,-3854.6559409539063,374,0.7246477056437532
95,-3932.413567236425,379,0.7137779900590969
96,-3881.034684478391,376,0.7030713202082105
97,-3975.2005783575523,381,0.6925252504050874
98,-3904.0098159276945,377,0.6821373716490111
99,-3918.396397194078,378,0.671905311074276
100,-3895.0423294136967,377,0.6618267314081618
101,-3881.800032288868,376,0.6518993304370394
102,-3946.665297797172,379,0.6421208404804838
103,-3875.7033946387264,375,0.6324890278732765
104,-3906.857576485461,377,0.6230016924551773
105,-3958.047601945733,380,0.6136566670683496
106,-3980.0328992046148,381,0.6044518170623244
107,-3959.8950153923874,380,0.5953850398063896
108,-3943.976090634709,379,0.5864542642092937
109,-4017.1965830609997,383,0.5776574502461543
110,-3997.8064068129524,382,0.568992588492462
111,-4017.1459544210875,383,0.5604576996650751
112,-4031.9643151027617,384,0.5520508341700989
113,-3958.994305516421,380,0.5437700716575474
114,-3977.2569356984363,381,0.5356135205826842
115,-3998.174594751783,382,0.527579317773944
116,-4040.384046186607,384,0.5196656280073348
117,-4020.778761009774,383,0.5118706435872248
118,-3944.1843476485096,379,0.5041925839334164
119,-3964.7511790712438,380,0.49662969517441513
120,-3960.668796933766,380,0.4891802497467989
121,-3982.3367548427586,381,0.4818425460005969
122,-4001.0125607557475,382,0.47461490781058796
123,-3985.6832858158614,381,0.46749568419342913
