step,energy,activation_count,temperature
0,-2424.0509588295945,419,3.0
1,-2400.6897562030704,396,2.955
2,-2374.7408770487355,386,2.910675
3,-2501.6463026887445,391,2.8670148749999997
4,-2614.4016369654883,388,2.8240096518749995
5,-2737.9583801713998,390,2.7816495070968745
6,-2735.9011684752913,386,2.7399247644904214
7,-2642.0465882356957,385,2.698825893023065
8,-2792.595755773952,382,2.658343504627719
9,-3040.584736991985,400,2.6184683520583034
10,-2754.2040503540325,383,2.579191326777429
11,-2599.622381006237,373,2.5405034568757676
12,-2643.795588778355,375,2.502395905022631
13,-2969.7246627398818,389,2.4648599664472917
14,-2861.607862019235,383,2.427887066950582
15,-3065.2325235031085,394,2.3914687609463234
16,-2964.8173546851335,392,2.3555967295321287
17,-2765.3920711528626,379,2.320262778589147
18,-2912.683772833076,379,2.2854588369103097
19,-2975.8100016474777,386,2.251176954356655
20,-2938.650693560826,383,2.217409300041305
21,-2917.2087091148483,380,2.1841481605406856
22,-2745.034555834305,370,2.1513859381325755
23,-2863.0293666787993,380,2.119115149060587
24,-2809.6714907983246,375,2.087328421824678
25,-2926.5665993513694,379,2.056018495497308
26,-2994.6108826616555,381,2.0251782180648483
27,-2934.8179807228134,382,1.9948005447938755
28,-2898.0880507354796,376,1.9648785366219672
29,-2911.995842105543,370,1.9354053585726376
30,-3040.0759489366897,378,1.906374278194048
31,-3170.812912351921,382,1.8777786640211374
32,-3182.4614553478505,378,1.8496119840608203
33,-3194.053228272159,380,1.821867804299908
34,-3033.579902075535,365,1.7945397872354092
35,-3289.2397830155,381,1.767621690426878
36,-3522.067033581991,388,1.7411073650704747
37,-3291.7667229574254,375,1.7149907545944176
38,-3275.589583410553,375,1.6892658932755014
39,-3296.684941341842,374,1.6639269048763687
40,-3282.789801876625,369,1.6389680013032233
41,-3337.8618733732974,375,1.6143834812836748
42,-3454.1954373198982,377,1.5901677290644196
43,-3631.888899448252,388,1.5663152131284532
44,-3439.423839563132,374,1.5428204849315263
45,-3618.5748818407874,386,1.5196781776575534
46,-3490.218795959526,379,1.49688300499269
47,-3543.95243912696,380,1.4744297599177996
48,-3550.335393056363,377,1.4523133135190325
49,-3494.351688990623,374,1.430528613816247
50,-3665.1123070516755,379,1.4090706846090033
51,-3694.181290277447,381,1.3879346243398683
52,-3743.800145258205,384,1.3671156049747701
53,-3532.190538247882,371,1.3466088709001485
54,-3520.572103106897,369,1.3264097378366462
55,-3657.016224433933,379,1.3065135917690964
56,-3710.811665284015,383,1.28691588789256
