step,energy,activation_count,temperature
0,-2446.5892526825887,419,3.0
1,-2153.05370803308,371,2.955
2,-2678.444846700214,390,2.910675
3,-2517.6701845831794,380,2.8670148749999997
4,-2611.150549412263,383,2.8240096518749995
5,-2676.590229186204,379,2.7816495070968745
6,-2789.8956768370117,391,2.7399247644904214
7,-2720.2205422680127,388,2.698825893023065
8,-2831.357610620917,387,2.658343504627719
9,-2858.8825977963156,389,2.6184683520583034
10,-2459.329340639949,365,2.579191326777429
11,-2845.725526153013,386,2.5405034568757676
12,-2686.7010348191193,381,2.502395905022631
13,-2589.3619295631975,372,2.4648599664472917
14,-2763.9570562226227,382,2.427887066950582
15,-2691.0322919849914,379,2.3914687609463234
16,-2723.218520343629,380,2.3555967295321287
17,-2687.413575745246,379,2.320262778589147
18,-2762.2213172997604,380,2.2854588369103097
19,-2716.0314721326395,374,2.251176954356655
20,-2969.223806729801,389,2.217409300041305
21,-2760.6896464522947,372,2.1841481605406856
22,-2745.5210042400204,361,2.1513859381325755
23,-2994.585682018324,377,2.119115149060587
24,-2919.8876168430907,370,2.087328421824678
25,-3190.0808293891714,381,2.056018495497308
26,-3049.404123703691,371,2.0251782180648483
27,-3058.5072335196755,366,1.9948005447938755
28,-3151.3550501710515,370,1.9648785366219672
29,-3194.0876237773145,369,1.9354053585726376
30,-3398.7333454653003,380,1.906374278194048
31,-3299.9800705103216,373,1.8777786640211374
32,-3467.632231592588,382,1.8496119840608203
33,-3244.7062903104916,373,1.821867804299908
34,-3378.6367796086224,371,1.7945397872354092
35,-3247.917013035984,361,1.767621690426878
36,-3271.8848882837938,369,1.7411073650704747
37,-3368.5969104956566,370,1.7149907545944176
38,-3520.315417900799,379,1.6892658932755014
39,-3426.3615965229733,368,1.6639269048763687
40,-3377.9864677689543,367,1.6389680013032233
41,-3391.8237871309607,365,1.6143834812836748
42,-3385.4144987146983,364,1.5901677290644196
43,-3577.1445162289265,371,1.5663152131284532
44,-3717.5936173809887,382,1.5428204849315263
45,-3553.073453190084,368,1.5196781776575534
46,-3506.5246111602037,361,1.49688300499269
47,-3552.3259176156826,371,1.4744297599177996
48,-3601.91955927877,369,1.4523133135190325
49,-3549.649755479617,367,1.430528613816247
50,-3587.066784602028,370,1.4090706846090033
51,-3663.6019062360833,373,1.3879346243398683
52,-3527.1434885316653,360,1.3671156049747701
53,-3469.6205539811262,355,1.3466088709001485
54,-3530.3894514240083,358,1.3264097378366462
55,-3605.7427713323746,366,1.3065135917690964
56,-3657.9135652845416,369,1.28691588789256
57,-3600.9894860203226,365,1.2676121495741715
58,-3762.793783560988,373,1.248597967330559
59,-3599.416120056834,362,1.2298689978206006
60,-3848.0746167195125,378,1.2114209628532915
61,-3642.801291144464,363,1.1932496484104922
62,-3622.4462930719856,361,1.1753509036843348
63,-3697.927460757162,367,1.1577206401290698
64,-3845.329602590433,376,1.1403548305271338
65,-3800.841775898542,375,1.1232495080692269
66,-3873.6783632700785,378,1.1064007654481884
67,-3696.4569945566345,368,1.0898047539664657
68,-3680.6459009372124,364,1.0734576826569686
69,-3831.433558585866,374,1.057355817417114
70,-3771.3650295408033,369,1.0414954801558574
71,-3743.371342415202,366,1.0258730479535194
72,-3749.8846501572784,366,1.0104849522342165
73,-3654.851625516422,356,0.9953276779507033
74,-3651.3923483249114,357,0.9803977627814427
75,-3627.3696534941464,354,0.9656917963397211
76,-3723.582251530962,364,0.9512064193946252
77,-3797.3599009891213,369,0.9369383231037058
78,-3696.5183446224123,361,0.9228842482571502
79,-3737.867297389543,365,0.909040984533293
80,-3789.5694942728373,367,0.8954053697652935
81,-3921.694728560543,376,0.881974289218814
82,-3899.5502686602927,375,0.8687446748805319
83,-3820.310020569007,370,0.8557135047573239
84,-3812.928852103433,369,0.842877802185964
85,-3728.114292584131,362,0.8302346351531745
86,-3863.657193986337,373,0.8177811156258769
87,-3828.2884123496833,370,0.8055143988914887
88,-3775.6405403995036,367,0.7934316829081164
89,-3716.9956127047117,361,0.7815302076644947
90,-3808.4733266662815,369,0.7698072545495273
91,-3751.9239218419684,364,0.7582601457312843
92,-3856.620686250285,372,0.7468862435453151
93,-3774.5596039082834,366,0.7356829498921353
94,-3803.886859551568,369,0.7246477056437532
95,-3768.8940549736258,365,0.7137779900590969
96,-3778.785841789385,366,0.7030713202082105
97,-3844.005319192858,371,0.6925252504050874
98,-3917.060661805627,376,0.6821373716490111
99,-3925.5851728237067,376,0.671905311074276
100,-3887.989772712998,374,0.6618267314081618
101,-3825.325305742391,369,0.6518993304370394
102,-3814.423272105636,369,0.6421208404804838
103,-3904.071771875067,375,0.6324890278732765
104,-3835.7812401352103,370,0.6230016924551773
105,-3848.213482485619,371,0.6136566670683496
106,-3824.217378865831,369,0.6044518170623244
107,-3948.149130264367,377,0.5953850398063896
108,-3811.8982624737796,368,0.5864542642092937
109,-3884.461408179238,373,0.5776574502461543
110,-3897.9745434382985,374,0.568992588492462
111,-3867.4380088946073,372,0.5604576996650751
112,-3824.1396875595137,369,0.5520508341700989
113,-3796.63443158964,367,0.5437700716575474
114,-3782.1112730026475,366,0.5356135205826842
115,-3809.5702960897834,368,0.527579317773944
116,-3797.3252544072134,367,0.5196656280073348
117,-3800.9683487911366,367,0.5118706435872248
118,-3840.5918852169316,370,0.5041925839334164
119,-3802.565848939914,367,0.49662969517441513
120,-3827.6932498739134,369,0.4891802497467989
121,-3872.924147996362,372,0.4818425460005969
122,-3830.147117212973,369,0.47461490781058796
123,-3937.4967607272024,376,0.46749568419342913
124,-3872.297379857985,372,0.46048324893052767
125,-3884.0208098337434,373,0.45357600019656974
126,-3872.5794619876897,372,0.4467723601936212
127,-3930.8323113452234,376,0.4400707747907169
128,-3869.849331486981,372,0.43346971316885613
129,-3816.1049208580853,368,0.4269676674713233
130,-3844.2473014883353,370,0.42056315245925346
131,-3872.3050096766374,372,0.4142547051723647
132,-3861.0743548828164,371,0.4080408845947792
133,-3846.2738532802186,370,0.4019202713258575
134,-3873.055701772175,372,0.39589146725596963
135,-3901.657784659096,374,0.38995309524713007
136,-3857.6772950077257,371,0.3841037988184231
137,-3870.950598002989,372,0.37834224183614673
138,-3886.0025534187853,373,0.37266710820860455
139,-3859.9347617406315,371,0.36707710158547546
140,-3846.1053324241648,370,0.36157094506169335
141,-3832.672814182115,369,0.3561473808857679
142,-3875.2191845680472,372,0.3508051701724814
143,-3861.3319773608396,371,0.3455430926198942
144,-3819.240786526065,368,0.3403599462305958
145,-3818.641985588942,368,0.33525454703713686
146,-3846.0249815099887,370,0.3302257288315798
147,-3890.594234829685,373,0.3252723428991061
148,-3922.0833632901335,375,0.3203932577556195
