policy_thr,puci_col,feature,sens,n,T1_min,T1_max,T1_mean,T2_min,T2_max,T2_mean,T3_min,T3_max,T3_mean,T4_min,T4_max,T4_mean,score_min,score_max,score_mean
0.7,pUCI_5_tourism_strategy,SP_6-E_greenery_rate,0.04670765972636423,1676,0.0,3.0,2.1944910018873407,0.0,3.0,0.7116895641304443,0.0,1.0,0.40863554222637444,0.0,1.0,0.5022355777996281,0.22472379897790307,7.8489614846748434,3.8170516860437873
0.7,pUCI_5_tourism_strategy,SP_1-D_imageability,0.3540037604416031,1676,0.0,3.0,2.1944910018873407,0.0,3.0,1.0171040310810109,0.0,1.0,0.40863554222637444,0.0,1.0,0.5022355777996281,0.0013985275266148634,7.593603979796616,4.122466152994354
0.7,pUCI_5_tourism_strategy,SP_7-E_shading_area,0.24488786669393783,1676,0.0,3.0,2.1944910018873407,0.0,3.0,0.7844232528945914,0.0,1.0,0.40863554222637444,0.0,1.0,0.5022355777996281,0.0013985275266148634,7.961727770204005,3.8897853748079343
0.7,pUCI_5_tourism_strategy,SP_3-D_human_scale,0.08129882065010391,1676,0.0,3.0,2.1944910018873407,0.0,3.0,0.7239288681331421,0.0,1.0,0.40863554222637444,0.0,1.0,0.5022355777996281,0.22472379897790307,7.8489614846748434,3.8292909900464855
0.7,pUCI_5_tourism_strategy,FC_3-R_life_rating,0.18377031493660761,1676,0.0,3.0,2.1944910018873407,0.0,3.0,2.2105738741298153,0.0,1.0,0.40863554222637444,0.0,1.0,0.5022355777996281,0.226571849605744,8.0,5.315935996043159
0.7,pUCI_5_tourism_strategy,FC_3-D_life_density,0.18673092448554637,1676,0.0,3.0,2.1944910018873407,0.0,3.0,2.073239591226815,0.0,1.0,0.40863554222637444,0.0,1.0,0.5022355777996281,0.24259558847814783,8.0,5.178601713140158
0.7,pUCI_5_tourism_strategy,AC_1-T_subway_accessibility,0.4123641590038663,1676,0.0,3.0,2.1944910018873407,0.0,3.0,0.6368932864467474,0.0,1.0,0.40863554222637444,0.0,1.0,0.5022355777996281,0.226571849605744,7.466468029605368,3.7422554083600907
0.7,pUCI_5_tourism_strategy,AC_3-T_bus_accessibility,0.41482851534738796,1676,0.0,3.0,2.1944910018873407,0.0,3.0,0.560444056926952,0.0,1.0,0.40863554222637444,0.0,1.0,0.5022355777996281,0.22472379897790307,7.0508385829940705,3.6658061788402954
0.7,pUCI_5_tourism_strategy,CD_1-L_leisure_density,0.0243727271350961,1676,0.0,3.0,2.1944910018873407,0.0,3.0,1.6002372716215953,0.0,1.0,0.40863554222637444,0.0,1.0,0.5022355777996281,0.0013985275266148634,8.0,4.705599393534938
0.9,pUCI_1_balanced_development,SP_6-E_greenery_rate,0.018319524946807646,1676,0.0,0.0,0.0,0.0,3.0,0.7116895641304443,0.0,1.0,0.40863554222637444,0.0,1.0,0.5022355777996281,0.0,4.8489614846748434,1.6225606841564468
0.9,pUCI_1_balanced_development,SP_1-D_imageability,0.5315600410353233,1676,0.0,0.0,0.0,0.0,3.0,1.0171040310810109,0.0,1.0,0.40863554222637444,0.0,1.0,0.5022355777996281,0.0,4.593603979796616,1.9279751511070136
0.9,pUCI_1_balanced_development,SP_7-E_shading_area,0.26827056054035564,1676,0.0,0.0,0.0,0.0,3.0,0.7844232528945914,0.0,1.0,0.40863554222637444,0.0,1.0,0.5022355777996281,0.0,4.961727770204005,1.6952943729205938
0.9,pUCI_1_balanced_development,SP_3-D_human_scale,0.054065831602971424,1676,0.0,0.0,0.0,0.0,3.0,0.7239288681331422,0.0,1.0,0.40863554222637444,0.0,1.0,0.5022355777996281,0.0,4.8489614846748434,1.6347999881591446
0.9,pUCI_1_balanced_development,FC_3-R_life_rating,0.2845115786976346,1676,0.0,0.0,0.0,0.0,3.0,2.2105738741298153,0.0,1.0,0.40863554222637444,0.0,1.0,0.5022355777996281,0.02051860076533004,5.0,3.121444994155818
0.9,pUCI_1_balanced_development,FC_3-D_life_density,0.2077473089933939,1676,0.0,0.0,0.0,0.0,3.0,2.073239591226815,0.0,1.0,0.40863554222637444,0.0,1.0,0.5022355777996281,0.0,5.0,2.984110711252818
0.9,pUCI_1_balanced_development,AC_1-T_subway_accessibility,0.5551790540470712,1676,0.0,0.0,0.0,0.0,3.0,0.6368932864467474,0.0,1.0,0.40863554222637444,0.0,1.0,0.5022355777996281,0.0,4.603783186226076,1.5477644064727498
0.9,pUCI_1_balanced_development,AC_3-T_bus_accessibility,0.5719000083687955,1676,0.0,0.0,0.0,0.0,3.0,0.560444056926952,0.0,1.0,0.40863554222637444,0.0,1.0,0.5022355777996281,0.0,4.331216998649408,1.4713151769529547
0.9,pUCI_1_balanced_development,CD_1-L_leisure_density,0.05514059923027505,1676,0.0,0.0,0.0,0.0,3.0,1.6002372716215953,0.0,1.0,0.40863554222637444,0.0,1.0,0.5022355777996281,0.0,5.0,2.511108391647598
0.9,pUCI_2_eco_livable,SP_6-E_greenery_rate,0.1733858670099385,1676,0.0,0.0,0.0,0.0,3.0,0.7116895641304443,0.0,1.0,0.40863554222637444,0.0,1.0,0.5022355777996281,0.0,4.8489614846748434,1.6225606841564468
0.9,pUCI_2_eco_livable,SP_1-D_imageability,0.17863863204868824,1676,0.0,0.0,0.0,0.0,3.0,1.0171040310810109,0.0,1.0,0.40863554222637444,0.0,1.0,0.5022355777996281,0.0,4.593603979796616,1.9279751511070136
